2014-09-02,180
2014-09-05,980
2014-09-09,2080
2014-09-11,7410
2014-09-12,11580
2014-09-13,1320
2014-09-14,130
2014-09-15,24800
2014-09-16,34070
2014-09-17,35390
2014-09-18,13240
2014-09-19,12030
2014-09-20,8170
2014-09-22,18010
2014-09-23,14800
2014-09-24,8110
2014-09-25,17730
2014-09-26,17910
2014-09-27,6810
2014-09-28,27840
2014-09-29,16460
2014-09-30,3910
2014-10-06,1800
2014-10-07,1440
2014-10-08,17120
2014-10-09,20180
2014-10-10,17250
2014-10-11,14020
2014-10-12,1890
2014-10-13,22820
2014-10-14,17420
2014-10-15,14770
2014-10-16,19080
2014-10-17,22960
2014-10-18,8060
2014-10-20,17210
2014-10-21,9350
2014-10-22,20610
2014-10-23,10880
2014-10-24,7790
2014-10-25,4180
2014-10-26,780
2014-10-27,17620
2014-10-28,9840
2014-10-29,12440
2014-10-30,12590
2014-10-31,16240
2014-11-01,5570
2014-11-03,21820
2014-11-04,29650
2014-11-05,10720
2014-11-06,18140
2014-11-07,21170
2014-11-08,9190
2014-11-09,260
2014-11-10,19010
2014-11-11,20620
2014-11-12,14480
2014-11-13,15020
2014-11-14,13910
2014-11-15,10390
2014-11-17,22210
2014-11-18,22500
2014-11-19,20520
2014-11-20,7290
2014-11-21,13540
2014-11-22,2800
2014-11-24,62180
2014-11-25,20380
2014-11-26,25970
2014-11-27,17210
2014-11-28,7490
2014-11-29,12720
2014-12-01,31270
2014-12-02,20780
2014-12-03,14000
2014-12-04,17590
2014-12-05,9660
2014-12-06,7170
2014-12-07,460
2014-12-08,19310
2014-12-09,17980
2014-12-10,25120
2014-12-11,10880
2014-12-12,19360
2014-12-13,13830
2014-12-14,3120
2014-12-15,34970
2014-12-16,21530
2014-12-17,22720
2014-12-18,23730
2014-12-19,25260
2014-12-20,16690
2014-12-21,10940
2014-12-22,17220
2014-12-23,13170
2014-12-24,26170
2014-12-25,25520
2014-12-26,51550
2014-12-27,21360
2014-12-28,5010
2014-12-29,22030
2014-12-30,26230
2014-12-31,21090
2015-01-01,14690
2015-01-02,16780
2015-01-03,18520
2015-01-04,24730
2015-01-05,29680
2015-01-06,17720
2015-01-07,27120
2015-01-08,29030
2015-01-09,11000
2015-01-10,23790
2015-01-11,14190
2015-01-12,24580
2015-01-13,32420
2015-01-14,30230
2015-01-15,38500
2015-01-16,44320
2015-01-17,29300
2015-01-18,33100
2015-01-19,27580
2015-01-20,14260
2015-01-21,24090
2015-01-22,8980
2015-01-23,7180
2015-01-27,16790
2015-01-28,11640
2015-01-29,3580
2015-01-30,8070
2015-01-31,540
