2014-09-10,34660
2014-09-11,24490
2014-09-12,33460
2014-09-13,21210
2014-09-14,57870
2014-09-15,101920
2014-09-16,161630
2014-09-17,183940
2014-09-18,124860
2014-09-19,169400
2014-09-20,55500
2014-09-21,63181
2014-09-22,160440
2014-09-23,162320
2014-09-24,161420
2014-09-25,144510
2014-09-26,118000
2014-09-27,75010
2014-09-28,109860
2014-09-29,141980
2014-09-30,79140
2014-10-07,34510
2014-10-08,103110
2014-10-09,130380
2014-10-10,130260
2014-10-11,114210
2014-10-12,64330
2014-10-13,133250
2014-10-14,114850
2014-10-15,165790
2014-10-16,121030
2014-10-17,112900
2014-10-18,54560
2014-10-19,52020
2014-10-20,142630
2014-10-21,125240
2014-10-22,154390
2014-10-23,122600
2014-10-24,147260
2014-10-25,56460
2014-10-26,78660
2014-10-27,140680
2014-10-28,168150
2014-10-29,145370
2014-10-30,131770
2014-10-31,121530
2014-11-01,55510
2014-11-02,50560
2014-11-03,125400
2014-11-04,130620
2014-11-05,164740
2014-11-06,147670
2014-11-07,92080
2014-11-08,62230
2014-11-09,65350
2014-11-10,116090
2014-11-11,124400
2014-11-12,133300
2014-11-13,126790
2014-11-14,107520
2014-11-15,55680
2014-11-16,49300
2014-11-17,134770
2014-11-18,130340
2014-11-19,128720
2014-11-20,99870
2014-11-21,95410
2014-11-22,53440
2014-11-23,33760
2014-11-24,128630
2014-11-25,137280
2014-11-26,142270
2014-11-27,110600
2014-11-28,134620
2014-11-29,62350
2014-11-30,73590
2014-12-01,134360
2014-12-02,133580
2014-12-03,138520
2014-12-04,151340
2014-12-05,118160
2014-12-06,42360
2014-12-07,64840
2014-12-08,152520
2014-12-09,148650
2014-12-10,173980
2014-12-11,122240
2014-12-12,96810
2014-12-13,51010
2014-12-14,69250
2014-12-15,146620
2014-12-16,157520
2014-12-17,160000
2014-12-18,151110
2014-12-19,156250
2014-12-21,73140
2014-12-22,133990
2014-12-23,174710
2014-12-24,157740
2014-12-25,148440
2014-12-26,161420
2014-12-27,87920
2014-12-28,68480
2014-12-29,143900
2014-12-30,137889
2014-12-31,81820
2015-01-01,26910
2015-01-02,43380
2015-01-03,71590
2015-01-04,132130
2015-01-05,159960
2015-01-06,154440
2015-01-07,149100
2015-01-08,172150
2015-01-09,123590
2015-01-10,48080
2015-01-11,60670
2015-01-12,174580
2015-01-13,132620
2015-01-14,163537
2015-01-15,164430
2015-01-16,127710
2015-01-19,167560
2015-01-20,146950
2015-01-21,154350
2015-01-22,174890
2015-01-23,166310
2015-01-26,148699
2015-01-27,135910
2015-01-28,125050
2015-01-29,103060
2015-01-30,32700
