2014-09-19,28800
2014-09-20,87800
2014-09-21,28700
2014-09-22,27200
2014-09-23,42300
2014-09-24,45500
2014-09-25,42700
2014-09-26,74200
2014-09-27,48000
2014-09-28,31100
2014-09-29,27500
2014-09-30,40700
2014-10-01,34500
2014-10-02,16300
2014-10-03,31100
2014-10-04,29700
2014-10-05,20400
2014-10-06,33500
2014-10-07,38000
2014-10-08,34300
2014-10-09,45700
2014-10-10,43900
2014-10-11,40000
2014-10-12,32100
2014-10-13,34600
2014-10-14,41400
2014-10-15,33200
2014-10-16,52200
2014-10-17,67500
2014-10-18,43700
2014-10-19,31300
2014-10-20,39500
2014-10-21,35800
2014-10-22,38300
2014-10-23,43600
2014-10-24,57200
2014-10-25,56500
2014-10-26,22800
2014-10-27,25900
2014-10-28,34100
2014-10-29,29700
2014-10-30,34300
2014-10-31,67400
2014-11-01,58600
2014-11-02,33500
2014-11-03,32400
2014-11-04,24500
2014-11-05,30800
2014-11-06,45900
2014-11-07,81900
2014-11-08,64200
2014-11-09,36300
2014-11-10,34200
2014-11-11,43800
2014-11-12,31700
2014-11-13,45000
2014-11-14,54000
2014-11-15,55000
2014-11-16,38900
2014-11-17,40600
2014-11-18,53100
2014-11-19,50400
2014-11-22,73400
2014-11-23,43600
2014-11-24,34100
2014-11-25,63200
2014-11-26,32900
2014-11-27,43600
2014-11-28,72500
2014-11-29,56300
2014-11-30,38100
2014-12-01,39200
2014-12-02,48900
2014-12-03,34700
2014-12-04,31700
2014-12-05,74000
2014-12-06,59200
2014-12-07,28100
2014-12-08,38000
2014-12-09,48400
2014-12-10,35200
2014-12-11,41900
2014-12-12,60800
2014-12-13,56600
2014-12-14,34700
2014-12-15,38600
2014-12-16,41100
2014-12-17,50400
2014-12-18,42200
2014-12-19,40000
2014-12-20,42100
2014-12-21,45700
2014-12-22,11700
2014-12-23,18900
2014-12-24,12600
2014-12-25,22500
2014-12-26,24100
2014-12-27,47700
2014-12-28,8100
2014-12-29,12600
2014-12-30,14900
2014-12-31,13100
2015-01-01,6100
2015-01-02,23600
2015-01-03,6300
2015-01-04,11700
2015-01-07,9000
2015-01-08,13100
2015-01-09,6300
2015-01-11,1800
2015-01-12,6800
2015-01-13,5900
2015-01-14,4500
2015-01-16,14200
2015-01-17,13300
2015-01-18,2700
2015-01-19,10200
2015-01-20,900
