2014-09-10,119070
2014-09-11,105200
2014-09-12,103980
2014-09-13,64450
2014-09-14,71480
2014-09-15,168585
2014-09-16,157080
2014-09-17,168240
2014-09-18,205870
2014-09-19,198550
2014-09-20,69300
2014-09-21,72500
2014-09-22,222870
2014-09-23,219400
2014-09-24,184810
2014-09-25,136200
2014-09-26,129428
2014-09-27,69900
2014-09-28,114670
2014-09-29,117730
2014-09-30,101320
2014-10-08,104640
2014-10-09,124490
2014-10-10,130990
2014-10-11,117050
2014-10-12,56000
2014-10-13,152240
2014-10-14,142350
2014-10-15,146630
2014-10-16,155320
2014-10-17,117930
2014-10-18,58700
2014-10-19,55850
2014-10-20,148390
2014-10-21,162070
2014-10-22,137010
2014-10-23,124299
2014-10-24,116510
2014-10-25,64500
2014-10-26,50400
2014-10-27,145780
2014-10-28,147110
2014-10-29,187570
2014-10-30,175570
2014-10-31,137220
2014-11-01,56500
2014-11-02,49500
2014-11-03,157390
2014-11-04,152500
2014-11-05,136930
2014-11-06,127110
2014-11-07,121770
2014-11-08,81000
2014-11-09,65700
2014-11-10,159340
2014-11-11,115450
2014-11-12,198350
2014-11-13,165290
2014-11-14,158750
2014-11-15,51000
2014-11-16,41200
2014-11-17,166770
2014-11-18,119180
2014-11-19,156410
2014-11-20,127310
2014-11-21,94860
2014-11-22,35650
2014-11-23,47500
2014-11-24,196100
2014-11-25,212040
2014-11-26,130820
2014-11-27,114070
2014-11-28,172690
2014-12-01,160600
2014-12-02,195780
2014-12-03,173300
2014-12-04,210600
2014-12-05,167010
2014-12-08,193600
2014-12-09,187360
2014-12-10,216040
2014-12-11,213710
2014-12-12,158620
2014-12-15,217630
2014-12-16,227310
2014-12-17,208730
2014-12-18,204510
2014-12-19,169490
2014-12-22,168820
2014-12-23,196970
2014-12-24,168510
2014-12-25,159880
2014-12-26,167930
2014-12-29,167140
2014-12-30,182290
2014-12-31,106750
2015-01-04,154520
2015-01-05,152450
2015-01-06,235560
2015-01-07,182800
2015-01-08,175920
2015-01-09,135020
2015-01-12,226920
2015-01-13,266690
2015-01-14,284770
2015-01-15,236870
2015-01-16,178800
2015-01-19,172830
2015-01-20,219130
2015-01-21,112660
2015-01-22,288270
2015-01-23,153960
