2014-09-22,96410
2014-09-23,273990
2014-09-24,287430
2014-09-25,380790
2014-09-26,332420
2014-09-27,233460
2014-09-28,367500
2014-09-29,368120
2014-09-30,415760
2014-10-01,180440
2014-10-02,92790
2014-10-03,109060
2014-10-04,104560
2014-10-05,111590
2014-10-06,163680
2014-10-07,234410
2014-10-08,236720
2014-10-09,367830
2014-10-10,324210
2014-10-11,357120
2014-10-12,153620
2014-10-13,374570
2014-10-14,441970
2014-10-15,402960
2014-10-16,372380
2014-10-17,424070
2014-10-18,278520
2014-10-19,141240
2014-10-20,304110
2014-10-21,368990
2014-10-22,397270
2014-10-23,408350
2014-10-24,370550
2014-10-25,203970
2014-10-26,158230
2014-10-27,390100
2014-10-28,414450
2014-10-29,355965
2014-10-30,374510
2014-10-31,355570
2014-11-01,322760
2014-11-02,130420
2014-11-03,331040
2014-11-04,428320
2014-11-05,427100
2014-11-06,400550
2014-11-07,423970
2014-11-08,253160
2014-11-09,187200
2014-11-10,422000
2014-11-11,442000
2014-11-12,344540
2014-11-13,429600
2014-11-14,430600
2014-11-15,230690
2014-11-16,159453
2014-11-17,374160
2014-11-18,427859
2014-11-19,383340
2014-11-20,392390
2014-11-21,382610
2014-11-22,223940
2014-11-23,141980
2014-11-24,378910
2014-11-25,395440
2014-11-26,362740
2014-11-27,446220
2014-11-28,374380
2014-11-29,236660
2014-11-30,152670
2014-12-01,417620
2014-12-02,450530
2014-12-03,318210
2014-12-04,453630
2014-12-05,448170
2014-12-06,223560
2014-12-07,140380
2014-12-08,469260
2014-12-09,424520
2014-12-10,393960
2014-12-11,382450
2014-12-12,371110
2014-12-13,209320
2014-12-14,163390
2014-12-15,323430
2014-12-16,407260
2014-12-17,354270
2014-12-18,403560
2014-12-19,379220
2014-12-20,259840
2014-12-21,156040
2014-12-22,411630
2014-12-23,402730
2014-12-24,414140
2014-12-25,483350
2014-12-26,419660
2014-12-27,261150
2014-12-28,201030
2014-12-29,448250
2014-12-30,412950
2014-12-31,419390
2015-01-01,249410
2015-01-02,254960
2015-01-03,314730
2015-01-04,435010
2015-01-05,384190
2015-01-06,322210
2015-01-07,402300
2015-01-08,409130
2015-01-09,313430
2015-01-10,267130
2015-01-11,184120
2015-01-12,279090
2015-01-13,261740
2015-01-14,246730
2015-01-15,241930
2015-01-16,181310
2015-01-17,159130
2015-01-18,99870
2015-01-19,149600
2015-01-20,161560
2015-01-21,99410
2015-01-22,128270
2015-01-23,119850
2015-01-24,54250
2015-01-25,87600
2015-01-26,67860
2015-01-27,62960
2015-01-28,76500
2015-01-29,69070
2015-01-30,47670
