2014-09-11,387926
2014-09-12,468431
2014-09-13,739725
2014-09-14,923902
2014-09-15,1008606
2014-09-16,934564
2014-09-17,900114
2014-09-18,749870
2014-09-19,706150
2014-09-20,588836
2014-09-21,602197
2014-09-22,732052
2014-09-23,799060
2014-09-24,854972
2014-09-25,903654
2014-09-26,795717
2014-09-27,615514
2014-09-28,785084
2014-09-29,778900
2014-09-30,542730
2014-10-08,795980
2014-10-09,836748
2014-10-10,825958
2014-10-11,833998
2014-10-12,634462
2014-10-13,883582
2014-10-14,861180
2014-10-15,863434
2014-10-16,734063
2014-10-17,735310
2014-10-18,548592
2014-10-19,587206
2014-10-20,862814
2014-10-21,817036
2014-10-22,725568
2014-10-23,786884
2014-10-24,722279
2014-10-25,557212
2014-10-26,543969
2014-10-27,799872
2014-10-28,831322
2014-10-29,679409
2014-10-30,733975
2014-10-31,605187
2014-11-01,479928
2014-11-02,497954
2014-11-03,857607
2014-11-04,887648
2014-11-05,896636
2014-11-06,808908
2014-11-07,796589
2014-11-08,476617
2014-11-09,564714
2014-11-10,865769
2014-11-11,937494
2014-11-12,860579
2014-11-13,809961
2014-11-14,673576
2014-11-15,487088
2014-11-16,552038
2014-11-17,806808
2014-11-18,863192
2014-11-19,812880
2014-11-20,710008
2014-11-21,390966
2014-11-22,445030
2014-11-23,490050
2014-11-24,632788
2014-11-25,604227
2014-11-26,768839
2014-11-27,705349
2014-11-28,596961
2014-11-29,483203
2014-11-30,443522
2014-12-01,762037
2014-12-02,702871
2014-12-03,660168
2014-12-04,633694
2014-12-05,193144
2014-12-06,473401
2014-12-07,459040
2014-12-08,625983
2014-12-09,772885
2014-12-10,694346
2014-12-11,641065
2014-12-12,601979
2014-12-13,399012
2014-12-14,418432
2014-12-15,697397
2014-12-16,665820
2014-12-17,689490
2014-12-18,697586
2014-12-19,665283
2014-12-20,511654
2014-12-21,458990
2014-12-22,623930
2014-12-23,724028
2014-12-24,684324
2014-12-25,633968
2014-12-26,696778
2014-12-27,545004
2014-12-28,493698
2014-12-29,684980
2014-12-30,685066
2014-12-31,454770
2015-01-04,669594
2015-01-05,700806
2015-01-06,597274
2015-01-07,617994
2015-01-08,628044
2015-01-09,578662
2015-01-10,524972
2015-01-11,467202
2015-01-12,683566
2015-01-13,607364
2015-01-14,590440
2015-01-15,594996
2015-01-16,580758
2015-01-17,460366
2015-01-18,473316
2015-01-19,640104
2015-01-20,667250
2015-01-21,638428
2015-01-22,607140
2015-01-23,580848
