2014-09-01,643050
2014-09-02,662060
2014-09-03,646110
2014-09-04,638518
2014-09-05,625040
2014-09-06,568727
2014-09-07,577220
2014-09-08,558460
2014-09-09,567220
2014-09-10,604353
2014-09-11,447870
2014-09-12,467750
2014-09-13,497490
2014-09-14,807490
2014-09-15,1153793
2014-09-16,1076320
2014-09-17,1001920
2014-09-18,937770
2014-09-19,839750
2014-09-20,591155
2014-09-21,640952
2014-09-22,968650
2014-09-23,955620
2014-09-24,999930
2014-09-25,994320
2014-09-26,925560
2014-09-27,640854
2014-09-28,987130
2014-09-29,968576
2014-09-30,796750
2014-10-01,363130
2014-10-02,315820
2014-10-03,323810
2014-10-04,394100
2014-10-05,396350
2014-10-06,439070
2014-10-07,502830
2014-10-08,1025970
2014-10-09,1047580
2014-10-10,1014968
2014-10-11,861810
2014-10-12,685760
2014-10-13,1042410
2014-10-14,1020500
2014-10-15,1054010
2014-10-16,999805
2014-10-17,907280
2014-10-18,533549
2014-10-19,611034
2014-10-20,934470
2014-10-21,979960
2014-10-22,1003250
2014-10-23,908620
2014-10-24,883860
2014-10-25,525860
2014-10-26,513550
2014-10-27,977820
2014-10-28,928395
2014-10-29,897910
2014-10-30,820920
2014-10-31,736890
2014-11-01,520020
2014-11-02,477582
2014-11-03,944440
2014-11-04,975540
2014-11-05,904480
2014-11-06,892090
2014-11-07,784720
2014-11-08,484970
2014-11-09,462970
2014-11-10,824247
2014-11-11,789960
2014-11-12,847860
2014-11-13,811740
2014-11-14,744130
2014-11-15,514530
2014-11-16,422640
2014-11-17,820730
2014-11-18,769400
2014-11-19,828300
2014-11-20,704840
2014-11-21,510230
2014-11-22,414110
2014-11-23,371990
2014-11-24,682015
2014-11-25,700636
2014-11-26,798146
2014-11-27,813654
2014-11-28,706070
2014-11-29,452490
2014-11-30,423180
2014-12-01,835390
2014-12-02,809286
2014-12-03,897480
2014-12-04,815510
2014-12-05,719310
2014-12-06,459680
2014-12-07,429330
2014-12-08,712840
2014-12-09,745320
2014-12-10,768340
2014-12-11,777690
2014-12-12,703200
2014-12-13,477080
2014-12-14,506134
2014-12-15,760049
2014-12-16,782088
2014-12-17,965460
2014-12-18,862890
2014-12-19,706855
2014-12-20,631380
2014-12-21,559000
2014-12-22,822100
2014-12-23,730384
2014-12-24,809910
2014-12-25,755380
2014-12-26,707170
2014-12-27,598610
2014-12-28,527100
2014-12-29,745950
2014-12-30,744880
2014-12-31,671630
2015-01-01,393892
2015-01-02,531060
2015-01-03,535400
2015-01-04,660130
2015-01-05,793710
2015-01-06,788390
2015-01-07,839930
2015-01-08,854260
2015-01-09,746640
2015-01-10,556510
2015-01-11,554990
2015-01-12,713090
2015-01-13,513590
2015-01-14,477330
2015-01-15,480700
2015-01-16,450370
2015-01-17,358710
2015-01-18,244390
2015-01-19,600
