2014-09-09,77116
2014-09-10,102110
2014-09-11,79875
2014-09-12,122446
2014-09-13,166166
2014-09-14,224590
2014-09-15,157300
2014-09-16,159158
2014-09-17,210017
2014-09-18,161865
2014-09-19,180999
2014-09-20,202115
2014-09-21,178474
2014-09-22,157150
2014-09-23,177574
2014-09-24,183190
2014-09-25,193682
2014-09-26,218379
2014-09-27,181144
2014-09-28,196924
2014-09-29,182730
2014-09-30,154576
2014-10-01,170296
2014-10-02,151305
2014-10-03,120736
2014-10-04,115504
2014-10-05,120148
2014-10-06,137512
2014-10-07,121740
2014-10-08,160728
2014-10-09,154336
2014-10-10,182838
2014-10-11,194464
2014-10-12,236317
2014-10-13,232500
2014-10-14,205816
2014-10-15,198720
2014-10-16,202830
2014-10-17,247536
2014-10-18,212603
2014-10-19,240773
2014-10-20,182356
2014-10-21,204962
2014-10-22,229116
2014-10-23,232991
2014-10-24,204161
2014-10-25,198145
2014-10-26,272439
2014-10-27,204090
2014-10-28,224390
2014-10-29,166424
2014-10-30,195558
2014-10-31,224570
2014-11-01,187169
2014-11-02,274556
2014-11-03,234342
2014-11-04,225082
2014-11-05,230003
2014-11-06,211117
2014-11-07,213315
2014-11-08,215494
2014-11-09,234362
2014-11-10,221756
2014-11-11,194268
2014-11-12,172643
2014-11-13,212966
2014-11-14,206932
2014-11-15,213098
2014-11-16,226367
2014-11-17,218470
2014-11-18,225144
2014-11-19,170704
2014-11-20,153976
2014-11-21,209351
2014-11-22,150812
2014-11-23,201328
2014-11-24,148555
2014-11-25,201552
2014-11-26,157888
2014-11-27,193547
2014-11-28,199647
2014-11-29,184855
2014-11-30,183750
2014-12-01,163692
2014-12-02,190720
2014-12-03,171889
2014-12-04,213585
2014-12-05,198831
2014-12-06,196652
2014-12-07,238892
2014-12-08,164147
2014-12-09,218895
2014-12-10,172260
2014-12-11,204152
2014-12-12,167072
2014-12-13,176954
2014-12-14,158325
2014-12-15,195834
2014-12-16,207424
2014-12-17,195082
2014-12-18,226718
2014-12-19,202905
2014-12-20,206936
2014-12-21,186812
2014-12-22,158072
2014-12-23,209482
2014-12-24,198902
2014-12-25,190618
2014-12-26,180304
2014-12-27,203981
2014-12-28,222600
2014-12-29,173851
2014-12-30,220660
2014-12-31,138087
2015-01-01,129260
2015-01-02,158475
2015-01-03,125464
2015-01-04,138751
2015-01-05,147163
2015-01-06,129657
2015-01-07,143468
2015-01-08,160167
2015-01-09,148391
2015-01-10,160616
2015-01-11,156282
2015-01-12,148222
2015-01-13,181372
2015-01-14,142515
2015-01-15,167464
2015-01-16,161490
2015-01-17,189872
2015-01-18,141847
2015-01-19,131380
2015-01-20,128882
2015-01-21,123714
2015-01-22,142458
2015-01-23,145816
