2014-09-13,336690
2014-09-14,637380
2014-09-15,1067790
2014-09-16,1202060
2014-09-17,1233503
2014-09-18,1263220
2014-09-19,1116400
2014-09-20,657500
2014-09-21,709070
2014-09-22,1363005
2014-09-23,1389440
2014-09-24,1241230
2014-09-25,1351120
2014-09-26,1091666
2014-09-27,757870
2014-09-28,1346170
2014-09-29,1379860
2014-09-30,1097580
2014-10-01,441570
2014-10-02,372560
2014-10-03,380790
2014-10-04,352700
2014-10-05,465550
2014-10-06,476970
2014-10-07,633830
2014-10-08,1368540
2014-10-09,1452690
2014-10-10,1380640
2014-10-11,1282137
2014-10-12,882090
2014-10-13,1561449
2014-10-14,1610425
2014-10-15,1519100
2014-10-16,1552330
2014-10-17,1307420
2014-10-18,756540
2014-10-19,878600
2014-10-20,1591750
2014-10-21,1624660
2014-10-22,1489280
2014-10-23,1552490
2014-10-24,1229370
2014-10-25,782130
2014-10-26,794760
2014-10-27,1508150
2014-10-28,1707640
2014-10-29,1392090
2014-10-30,1540970
2014-10-31,1269520
2014-11-01,763760
2014-11-02,814020
2014-11-03,1587130
2014-11-04,1618670
2014-11-05,1536090
2014-11-06,1518009
2014-11-07,1342720
2014-11-08,645210
2014-11-09,734470
2014-11-10,1554830
2014-11-11,1583280
2014-11-12,1405610
2014-11-13,1487920
2014-11-14,1189830
2014-11-15,652620
2014-11-16,723770
2014-11-17,1529320
2014-11-18,1578130
2014-11-19,1251325
2014-11-20,1261710
2014-11-21,743250
2014-11-22,587090
2014-11-23,650710
2014-11-24,1386135
2014-11-25,1512148
2014-11-26,1253300
2014-11-27,1435180
2014-11-28,1241990
2014-11-29,718500
2014-11-30,770130
2014-12-01,1559400
2014-12-02,1665280
2014-12-03,1404590
2014-12-04,1494950
2014-12-05,1202620
2014-12-06,622360
2014-12-07,709080
2014-12-08,1408000
2014-12-09,1491140
2014-12-10,1297180
2014-12-11,1373355
2014-12-12,992930
2014-12-13,600500
2014-12-14,630350
2014-12-15,1572930
2014-12-16,1663130
2014-12-17,1418230
2014-12-18,1517620
2014-12-19,1221440
2014-12-20,786620
2014-12-21,714220
2014-12-22,1487240
2014-12-23,1650680
2014-12-24,1377740
2014-12-25,1506060
2014-12-26,898820
2014-12-27,845000
2014-12-28,887590
2014-12-29,1432840
2014-12-30,1552980
2014-12-31,1010030
2015-01-01,575600
2015-01-02,700970
2015-01-03,669340
2015-01-04,1330130
2015-01-05,1099560
2015-01-06,1174180
2015-01-07,990890
2015-01-08,1062860
2015-01-09,847700
2015-01-10,784330
2015-01-11,767010
2015-01-12,869050
2015-01-13,996440
2015-01-14,754480
2015-01-15,646060
2015-01-16,522610
2015-01-17,341660
2015-01-18,238710
2015-01-19,285590
2015-01-20,244250
2015-01-21,252660
2015-01-22,193230
2015-01-23,217810
