2014-09-01,90850
2014-09-02,93100
2014-09-03,79300
2014-09-04,98950
2014-09-05,84900
2014-09-06,85900
2014-09-07,79300
2014-09-08,60350
2014-09-09,78500
2014-09-10,84500
2014-09-11,77800
2014-09-12,55200
2014-09-13,146650
2014-09-14,178700
2014-09-15,68950
2014-09-16,96800
2014-09-17,73850
2014-09-18,87500
2014-09-19,99050
2014-09-20,99150
2014-09-21,77250
2014-09-22,89100
2014-09-23,74100
2014-09-24,75250
2014-09-25,106000
2014-09-26,71850
2014-09-27,86850
2014-09-28,79850
2014-09-29,61700
2014-09-30,72950
2014-10-01,59800
2014-10-02,57450
2014-10-03,61400
2014-10-04,56250
2014-10-05,60100
2014-10-06,74450
2014-10-07,77050
2014-10-08,81150
2014-10-09,66100
2014-10-10,70050
2014-10-11,84650
2014-10-12,71700
2014-10-13,85450
2014-10-14,93900
2014-10-15,96250
2014-10-16,78650
2014-10-17,100200
2014-10-18,84350
2014-10-19,86200
2014-10-20,78300
2014-10-21,80350
2014-10-22,91700
2014-10-23,77450
2014-10-24,82350
2014-10-25,84130
2014-10-26,97620
2014-10-27,91800
2014-10-28,84350
2014-10-29,85650
2014-10-30,92350
2014-10-31,95500
2014-11-01,91750
2014-11-02,96500
2014-11-03,111500
2014-11-04,89450
2014-11-05,92200
2014-11-06,71250
2014-11-07,114450
2014-11-08,99200
2014-11-09,79750
2014-11-10,91750
2014-11-11,97000
2014-11-12,85700
2014-11-13,86650
2014-11-14,83200
2014-11-15,81550
2014-11-16,91650
2014-11-17,78550
2014-11-18,84000
2014-11-19,78800
2014-11-20,63750
2014-11-21,104740
2014-11-22,74250
2014-11-23,67600
2014-11-24,68150
2014-11-25,72000
2014-11-26,89150
2014-11-27,80850
2014-11-28,90800
2014-11-29,72800
2014-11-30,73540
2014-12-01,116550
2014-12-02,111700
2014-12-03,102750
2014-12-04,104000
2014-12-05,114600
2014-12-06,104950
2014-12-07,90400
2014-12-08,83450
2014-12-09,74700
2014-12-10,114550
2014-12-11,133750
2014-12-12,138000
2014-12-13,116850
2014-12-14,119800
2014-12-15,122300
2014-12-16,129150
2014-12-17,135400
2014-12-18,131050
2014-12-19,98150
2014-12-20,115200
2014-12-21,115220
2014-12-22,95600
2014-12-23,103100
2014-12-24,67700
2014-12-25,93430
2014-12-26,94350
2014-12-27,100500
2014-12-28,108450
2014-12-29,108400
2014-12-30,67400
2014-12-31,82400
2015-01-01,80600
2015-01-02,88150
2015-01-03,90950
2015-01-04,91750
2015-01-05,87200
2015-01-06,91350
2015-01-07,97250
2015-01-08,82550
2015-01-09,83500
2015-01-10,110450
2015-01-11,93050
2015-01-12,100600
2015-01-13,98300
2015-01-14,108450
2015-01-15,101500
2015-01-16,89450
2015-01-17,121150
2015-01-18,98200
2015-01-19,102550
2015-01-20,108850
2015-01-21,105650
2015-01-22,123500
2015-01-23,122710
2015-01-24,162950
2015-01-25,133850
2015-01-26,158300
2015-01-27,163300
2015-01-28,167250
2015-01-29,151100
2015-01-30,166400
2015-01-31,136850
