2014-09-01,328656
2014-09-02,355646
2014-09-03,326223
2014-09-04,340252
2014-09-05,315845
2014-09-06,321163
2014-09-07,305251
2014-09-08,310661
2014-09-09,352975
2014-09-10,374803
2014-09-11,383968
2014-09-12,381886
2014-09-13,455378
2014-09-14,535161
2014-09-15,475685
2014-09-16,520723
2014-09-17,520774
2014-09-18,457531
2014-09-19,408820
2014-09-20,480368
2014-09-21,497114
2014-09-22,330200
2014-09-23,636229
2014-09-24,497909
2014-09-25,506169
2014-09-26,474879
2014-09-27,275016
2014-09-28,709261
2014-09-29,327002
2014-09-30,413478
2014-10-01,388862
2014-10-02,293854
2014-10-03,222749
2014-10-04,348290
2014-10-05,195531
2014-10-06,429051
2014-10-07,295887
2014-10-08,392992
2014-10-09,560032
2014-10-10,410448
2014-10-11,460004
2014-10-12,489996
2014-10-13,400883
2014-10-14,440872
2014-10-15,444442
2014-10-16,448126
2014-10-17,400122
2014-10-18,447428
2014-10-19,486023
2014-10-20,467222
2014-10-21,446855
2014-10-22,367274
2014-10-23,438737
2014-10-24,422757
2014-10-25,449691
2014-10-26,482423
2014-10-27,399475
2014-10-28,434170
2014-10-29,444856
2014-10-30,450237
2014-10-31,384484
2014-11-01,258660
2014-11-02,520248
2014-11-03,395060
2014-11-04,321077
2014-11-05,569325
2014-11-06,416144
2014-11-07,416962
2014-11-08,391551
2014-11-09,435932
2014-11-10,398617
2014-11-11,422841
2014-11-12,465933
2014-11-13,439743
2014-11-14,412236
2014-11-15,433565
2014-11-16,430256
2014-11-17,421065
2014-11-18,436602
2014-11-19,461254
2014-11-20,439004
2014-11-21,446712
2014-11-22,457127
2014-11-23,445597
2014-11-24,338065
2014-11-25,422992
2014-11-26,483160
2014-11-27,424937
2014-11-28,404047
2014-11-29,421674
2014-11-30,433204
2014-12-01,380694
2014-12-02,429183
2014-12-03,435587
2014-12-04,428532
2014-12-05,422878
2014-12-06,431344
2014-12-07,450564
2014-12-08,385090
2014-12-09,412088
2014-12-10,441223
2014-12-11,414155
2014-12-12,406083
2014-12-13,446265
2014-12-14,457011
2014-12-15,393194
2014-12-16,412092
2014-12-17,432710
2014-12-18,431389
2014-12-19,430741
2014-12-20,439367
2014-12-21,442472
2014-12-22,556884
2014-12-23,620551
2014-12-24,605935
2014-12-25,617964
2014-12-26,601465
2014-12-27,617116
2014-12-28,622917
2014-12-29,565408
2014-12-30,622624
2014-12-31,565596
2015-01-01,524811
2015-01-02,480511
2015-01-03,613116
2015-01-04,630962
2015-01-05,647844
2015-01-06,609883
2015-01-07,658752
2015-01-08,652240
2015-01-09,590169
2015-01-10,651144
2015-01-11,655283
2015-01-12,577150
2015-01-13,606206
2015-01-14,603120
2015-01-15,629616
2015-01-16,553693
2015-01-17,575345
2015-01-18,544019
2015-01-19,486859
2015-01-20,494716
2015-01-21,495752
2015-01-22,465159
2015-01-23,443124
2015-01-24,466265
2015-01-25,435072
2015-01-26,353062
2015-01-27,376651
2015-01-28,383369
2015-01-29,352099
2015-01-30,551295
2015-01-31,409986
