2014-09-01,595145
2014-09-02,628702
2014-09-03,637070
2014-09-04,639050
2014-09-05,626195
2014-09-06,587930
2014-09-07,571150
2014-09-08,561500
2014-09-09,609890
2014-09-10,522285
2014-09-11,365870
2014-09-12,404045
2014-09-13,484890
2014-09-14,617630
2014-09-15,708930
2014-09-16,856220
2014-09-17,818350
2014-09-18,759444
2014-09-19,643300
2014-09-20,500780
2014-09-21,470270
2014-09-22,720200
2014-09-23,770030
2014-09-24,717505
2014-09-25,764880
2014-09-26,661050
2014-09-27,551610
2014-09-28,748535
2014-09-29,735065
2014-09-30,672760
2014-10-01,476290
2014-10-02,350720
2014-10-03,366940
2014-10-04,378780
2014-10-05,411870
2014-10-06,398450
2014-10-07,456270
2014-10-08,783796
2014-10-09,774860
2014-10-10,729410
2014-10-11,749420
2014-10-12,563320
2014-10-13,812620
2014-10-14,855150
2014-10-15,781460
2014-10-16,765020
2014-10-17,702220
2014-10-18,573865
2014-10-19,491340
2014-10-20,751350
2014-10-21,757380
2014-10-22,707780
2014-10-23,714350
2014-10-24,702500
2014-10-25,504040
2014-10-26,437150
2014-10-27,731160
2014-10-28,803555
2014-10-29,759330
2014-10-30,737970
2014-10-31,643070
2014-11-01,454800
2014-11-02,416070
2014-11-03,780000
2014-11-04,810930
2014-11-05,771000
2014-11-06,756070
2014-11-07,716080
2014-11-08,473120
2014-11-09,445000
2014-11-10,778839
2014-11-11,785190
2014-11-12,750040
2014-11-13,788930
2014-11-14,727570
2014-11-15,533380
2014-11-16,455420
2014-11-17,724360
2014-11-18,784080
2014-11-19,748110
2014-11-20,659410
2014-11-21,707085
2014-11-22,412170
2014-11-23,394550
2014-11-24,644931
2014-11-25,729670
2014-11-26,718880
2014-11-27,706440
2014-11-28,647110
2014-11-29,446300
2014-11-30,422140
2014-12-01,815310
2014-12-02,854200
2014-12-03,696545
2014-12-04,760200
2014-12-05,709300
2014-12-06,464190
2014-12-07,399080
2014-12-08,750770
2014-12-09,803160
2014-12-10,686690
2014-12-11,762430
2014-12-12,689480
2014-12-13,449780
2014-12-14,448370
2014-12-15,743468
2014-12-16,806090
2014-12-17,727140
2014-12-18,724070
2014-12-19,718652
2014-12-20,571330
2014-12-21,493390
2014-12-22,1014850
2014-12-23,837990
2014-12-24,769130
2014-12-25,819048
2014-12-26,759760
2014-12-27,539910
2014-12-28,542800
2014-12-29,739400
2014-12-30,802790
2014-12-31,629160
2015-01-01,483870
2015-01-02,528830
2015-01-03,564430
2015-01-04,707098
2015-01-05,661281
2015-01-06,679930
2015-01-07,671740
2015-01-08,616860
2015-01-09,574540
2015-01-10,499710
2015-01-11,526640
2015-01-12,615080
2015-01-13,641010
2015-01-14,452290
2015-01-15,514670
2015-01-16,413130
2015-01-17,348520
2015-01-18,361740
2015-01-19,383400
2015-01-20,352300
2015-01-21,339040
2015-01-22,420961
2015-01-23,745030
2015-01-24,561190
2015-01-25,498760
2015-01-26,639000
2015-01-27,599850
2015-01-28,590600
