2014-09-15,55440
2014-09-16,48500
2014-09-17,35100
2014-09-18,68800
2014-09-19,16100
2014-09-22,67700
2014-09-23,64700
2014-09-24,38000
2014-09-25,57400
2014-09-26,22500
2014-09-28,53500
2014-09-29,30400
2014-10-08,37900
2014-10-09,53400
2014-10-10,37900
2014-10-11,31400
2014-10-13,71100
2014-10-14,70700
2014-10-15,52900
2014-10-16,64900
2014-10-17,26000
2014-10-20,87100
2014-10-21,78650
2014-10-22,41800
2014-10-23,80900
2014-10-27,68650
2014-10-28,88150
2014-10-29,61000
2014-10-30,83920
2014-10-31,41000
2014-11-03,73416
2014-11-04,102250
2014-11-05,82100
2014-11-06,82750
2014-11-07,44500
2014-11-10,81600
2014-11-11,77800
2014-11-12,60700
2014-11-13,95500
2014-11-14,29100
2014-11-17,82600
2014-11-18,91600
2014-11-19,49050
2014-11-20,69500
2014-11-24,87200
2014-11-25,80400
2014-11-26,62750
2014-11-27,90400
2014-11-28,32100
2014-12-01,77300
2014-12-02,102150
2014-12-03,63826
2014-12-04,81250
2014-12-05,29500
2014-12-08,89050
2014-12-09,92300
2014-12-10,57300
2014-12-11,69500
2014-12-12,22300
2014-12-15,91300
2014-12-16,82550
2014-12-17,60050
2014-12-18,81700
2014-12-19,38900
2014-12-22,89920
2014-12-23,98150
2014-12-24,68160
2014-12-25,62400
2014-12-26,32300
2014-12-29,72340
2014-12-30,65100
2015-01-04,54200
2015-01-05,59730
2015-01-06,68500
2015-01-07,59900
2015-01-08,45100
