2014-09-01,330790
2014-09-02,311810
2014-09-03,326730
2014-09-04,299270
2014-09-05,295720
2014-09-06,297240
2014-09-07,310980
2014-09-08,272280
2014-09-09,309090
2014-09-10,297800
2014-09-11,272680
2014-09-12,277230
2014-09-13,457500
2014-09-14,479560
2014-09-15,327460
2014-09-16,370450
2014-09-17,351410
2014-09-18,348730
2014-09-19,341250
2014-09-20,352260
2014-09-21,370900
2014-09-22,328400
2014-09-23,352200
2014-09-24,305550
2014-09-25,321050
2014-09-26,336100
2014-09-27,359650
2014-09-28,330700
2014-09-29,297950
2014-09-30,280400
2014-10-01,280300
2014-10-02,249200
2014-10-03,280200
2014-10-04,308250
2014-10-05,312800
2014-10-06,340450
2014-10-07,376000
2014-10-08,329420
2014-10-09,333350
2014-10-10,355700
2014-10-11,323850
2014-10-12,411000
2014-10-13,321050
2014-10-14,370330
2014-10-15,346280
2014-10-16,333200
2014-10-17,325951
2014-10-18,381000
2014-10-19,369583
2014-10-20,300351
2014-10-21,330350
2014-10-22,328300
2014-10-23,341350
2014-10-24,366550
2014-10-25,384300
2014-10-26,411750
2014-10-27,363150
2014-10-28,377240
2014-10-29,370900
2014-10-30,354899
2014-10-31,382500
2014-11-01,388450
2014-11-02,447000
2014-11-03,368900
2014-11-04,411200
2014-11-05,339790
2014-11-06,343400
2014-11-07,362850
2014-11-08,401100
2014-11-09,398500
2014-11-10,380750
2014-11-11,371650
2014-11-12,347850
2014-11-13,374300
2014-11-14,352000
2014-11-15,384850
2014-11-16,391000
2014-11-17,350650
2014-11-18,396150
2014-11-19,362200
2014-11-20,337250
2014-11-21,356600
2014-11-22,344250
2014-11-23,377050
2014-11-24,327250
2014-11-25,394530
2014-11-26,344000
2014-11-27,352890
2014-11-28,355050
2014-11-29,339150
2014-11-30,387950
2014-12-01,385150
2014-12-02,423950
2014-12-03,391850
2014-12-04,355790
2014-12-05,406980
2014-12-06,414200
2014-12-07,359300
2014-12-08,320800
2014-12-09,359750
2014-12-10,348000
2014-12-11,372700
2014-12-12,355000
2014-12-13,391050
2014-12-14,389300
2014-12-15,375250
2014-12-16,370800
2014-12-17,351550
2014-12-18,371100
2014-12-19,330150
2014-12-20,417050
2014-12-21,404950
2014-12-22,331350
2014-12-23,378450
2014-12-24,299050
2014-12-25,343680
2014-12-26,379100
2014-12-27,423050
2014-12-28,418700
2014-12-29,406950
2014-12-30,350570
2014-12-31,300550
2015-01-01,297050
2015-01-02,338350
2015-01-03,350500
2015-01-04,368800
2015-01-05,340400
2015-01-06,320250
2015-01-07,390800
2015-01-08,352860
2015-01-09,357250
2015-01-10,390400
2015-01-11,376500
2015-01-12,332840
2015-01-13,335000
2015-01-14,352700
2015-01-15,365400
2015-01-16,367310
2015-01-17,400770
2015-01-18,397950
2015-01-19,378250
2015-01-20,353250
2015-01-21,344350
2015-01-22,326900
2015-01-23,391700
2015-01-24,516750
2015-01-25,528850
2015-01-26,437850
2015-01-27,499300
2015-01-28,472100
2015-01-29,471950
2015-01-30,424800
2015-01-31,463710
