2014-11-17,83626
2014-11-18,114166
2014-11-19,119720
2014-11-20,70480
2014-11-21,71402
2014-11-22,61800
2014-11-23,73798
2014-11-24,56804
2014-11-25,72648
2014-11-26,85432
2014-11-27,57760
2014-11-28,87960
2014-11-29,68332
2014-11-30,81352
2014-12-01,100888
2014-12-02,115420
2014-12-03,101432
2014-12-04,111286
2014-12-05,114966
2014-12-06,108092
2014-12-07,83910
2014-12-08,92166
2014-12-09,94892
2014-12-10,93858
2014-12-11,103002
2014-12-12,86086
2014-12-13,98564
2014-12-14,90396
2014-12-15,73998
2014-12-16,108564
2014-12-17,90158
2014-12-18,75704
2014-12-19,58400
2014-12-20,83266
2014-12-21,98486
2014-12-22,61800
2014-12-23,82664
2014-12-24,58266
2014-12-25,83892
2014-12-26,52510
2014-12-27,73766
2014-12-28,30832
2014-12-29,32346
2014-12-30,61100
2014-12-31,64726
2015-01-01,96232
2015-01-02,78510
2015-01-03,42032
2015-01-04,52160
2015-01-05,68566
2015-01-06,70952
2015-01-07,63636
2015-01-08,62172
2015-01-09,54706
2015-01-10,57726
2015-01-11,63832
2015-01-12,67240
2015-01-13,51092
2015-01-14,61670
2015-01-15,58432
2015-01-16,46566
2015-01-17,55432
2015-01-18,47800
