05:30:00,0
05:40:00,3
05:50:00,20
06:00:00,40
06:10:00,61
06:20:00,93
06:30:00,113
06:40:00,167
06:50:00,201
07:00:00,262
07:10:00,412
07:20:00,698
07:30:00,973
07:40:00,852
07:50:00,514
08:00:00,364
08:10:00,351
08:20:00,379
08:30:00,411
08:40:00,388
08:50:00,356
09:00:00,323
09:10:00,321
09:20:00,317
09:30:00,406
09:40:00,185
09:50:00,143
10:00:00,76
10:10:00,100
10:20:00,62
10:30:00,93
10:40:00,120
10:50:00,217
11:00:00,374
11:10:00,624
11:20:00,822
11:30:00,1311
11:40:00,1281
11:50:00,764
12:00:00,438
12:10:00,296
12:20:00,209
12:30:00,138
12:40:00,77
12:50:00,34
13:00:00,11
13:10:00,3
13:20:00,1
13:30:00,0
13:40:00,0
13:50:00,0
14:00:00,6
14:10:00,6
14:20:00,1
14:30:00,0
14:40:00,0
14:50:00,3
15:00:00,1
15:10:00,0
15:20:00,0
15:30:00,1
15:40:00,4
15:50:00,13
16:00:00,23
16:10:00,43
16:20:00,78
16:30:00,121
16:40:00,194
16:50:00,363
17:00:00,611
17:10:00,803
17:20:00,1047
17:30:00,1074
17:40:00,798
17:50:00,529
18:00:00,565
18:10:00,256
18:20:00,134
18:30:00,77
18:40:00,39
18:50:00,13
19:00:00,2
19:10:00,0
19:20:00,0
19:30:00,0
19:40:00,0
19:50:00,0
20:00:00,0
20:10:00,0
20:20:00,0
20:30:00,0
20:40:00,0
20:50:00,0
21:00:00,0
21:10:00,0
21:20:00,0
21:30:00,0
21:40:00,0
21:50:00,0
22:00:00,0
22:10:00,0
22:20:00,0
