05:30:00,0
05:40:00,0
05:50:00,0
06:00:00,0
06:10:00,0
06:20:00,0
06:30:00,0
06:40:00,0
06:50:00,0
07:00:00,0
07:10:00,0
07:20:00,0
07:30:00,1
07:40:00,1
07:50:00,1
08:00:00,1
08:10:00,2
08:20:00,2
08:30:00,2
08:40:00,2
08:50:00,2
09:00:00,2
09:10:00,2
09:20:00,1
09:30:00,1
09:40:00,0
09:50:00,0
10:00:00,0
10:10:00,0
10:20:00,-2
10:30:00,3
10:40:00,3
10:50:00,56
11:00:00,219
11:10:00,387
11:20:00,425
11:30:00,433
11:40:00,406
11:50:00,324
12:00:00,216
12:10:00,119
12:20:00,60
12:30:00,30
12:40:00,17
12:50:00,8
13:00:00,5
13:10:00,2
13:20:00,1
13:30:00,1
13:40:00,1
13:50:00,0
14:00:00,0
14:10:00,0
14:20:00,0
14:30:00,0
14:40:00,0
14:50:00,0
15:00:00,0
15:10:00,0
15:20:00,0
15:30:00,0
15:40:00,0
15:50:00,0
16:00:00,0
16:10:00,1
16:20:00,28
16:30:00,28
16:40:00,42
16:50:00,151
17:00:00,331
17:10:00,419
17:20:00,420
17:30:00,343
17:40:00,231
17:50:00,133
18:00:00,123
18:10:00,41
18:20:00,17
18:30:00,8
18:40:00,4
18:50:00,2
19:00:00,1
19:10:00,1
19:20:00,0
19:30:00,0
19:40:00,0
19:50:00,0
20:00:00,0
20:10:00,0
20:20:00,0
20:30:00,0
20:40:00,0
20:50:00,0
21:00:00,0
21:10:00,0
21:20:00,0
21:30:00,0
21:40:00,0
21:50:00,0
22:00:00,0
22:10:00,0
22:20:00,0
