05:30:00,0
05:40:00,0
05:50:00,0
06:00:00,0
06:10:00,0
06:20:00,0
06:30:00,0
06:40:00,0
06:50:00,0
07:00:00,0
07:10:00,0
07:20:00,0
07:30:00,0
07:40:00,0
07:50:00,0
08:00:00,0
08:10:00,0
08:20:00,0
08:30:00,0
08:40:00,0
08:50:00,0
09:00:00,0
09:10:00,0
09:20:00,0
09:30:00,0
09:40:00,0
09:50:00,0
10:00:00,0
10:10:00,0
10:20:00,-4
10:30:00,1
10:40:00,8
10:50:00,72
11:00:00,150
11:10:00,233
11:20:00,222
11:30:00,213
11:40:00,193
11:50:00,155
12:00:00,109
12:10:00,66
12:20:00,31
12:30:00,11
12:40:00,2
12:50:00,0
13:00:00,0
13:10:00,0
13:20:00,0
13:30:00,0
13:40:00,0
13:50:00,0
14:00:00,0
14:10:00,0
14:20:00,0
14:30:00,0
14:40:00,2
14:50:00,6
15:00:00,10
15:10:00,4
15:20:00,0
15:30:00,0
15:40:00,0
15:50:00,0
16:00:00,0
16:10:00,0
16:20:00,0
16:30:00,1
16:40:00,17
16:50:00,92
17:00:00,179
17:10:00,215
17:20:00,203
17:30:00,155
17:40:00,104
17:50:00,71
18:00:00,68
18:10:00,20
18:20:00,5
18:30:00,1
18:40:00,0
18:50:00,0
19:00:00,0
19:10:00,0
19:20:00,0
19:30:00,0
19:40:00,0
19:50:00,0
20:00:00,0
20:10:00,0
20:20:00,0
20:30:00,0
20:40:00,0
20:50:00,0
21:00:00,0
21:10:00,0
21:20:00,0
21:30:00,0
21:40:00,0
21:50:00,0
22:00:00,0
22:10:00,0
22:20:00,0
