05:30:00,15
05:40:00,70
05:50:00,124
06:00:00,129
06:10:00,157
06:20:00,234
06:30:00,222
06:40:00,209
06:50:00,236
07:00:00,301
07:10:00,477
07:20:00,844
07:30:00,1276
07:40:00,1250
07:50:00,800
08:00:00,607
08:10:00,626
08:20:00,678
08:30:00,767
08:40:00,731
08:50:00,612
09:00:00,557
09:10:00,564
09:20:00,552
09:30:00,677
09:40:00,346
09:50:00,299
10:00:00,178
10:10:00,213
10:20:00,147
10:30:00,198
10:40:00,259
10:50:00,472
11:00:00,918
11:10:00,1635
11:20:00,1973
11:30:00,2451
11:40:00,2386
11:50:00,1735
12:00:00,1239
12:10:00,922
12:20:00,696
12:30:00,518
12:40:00,310
12:50:00,165
13:00:00,85
13:10:00,49
13:20:00,43
13:30:00,43
13:40:00,41
13:50:00,35
14:00:00,30
14:10:00,29
14:20:00,32
14:30:00,35
14:40:00,34
14:50:00,32
15:00:00,32
15:10:00,34
15:20:00,41
15:30:00,58
15:40:00,57
15:50:00,46
16:00:00,53
16:10:00,81
16:20:00,161
16:30:00,289
16:40:00,475
16:50:00,848
17:00:00,1446
17:10:00,1908
17:20:00,2242
17:30:00,2153
17:40:00,1708
17:50:00,1237
18:00:00,1352
18:10:00,665
18:20:00,389
18:30:00,257
18:40:00,154
18:50:00,93
19:00:00,65
19:10:00,50
19:20:00,45
19:30:00,44
19:40:00,45
19:50:00,48
20:00:00,54
20:10:00,60
20:20:00,61
20:30:00,57
20:40:00,55
20:50:00,55
21:00:00,56
21:10:00,55
21:20:00,56
21:30:00,60
21:40:00,70
21:50:00,90
22:00:00,79
22:10:00,46
22:20:00,12
